	Astrocytes_14	Astrocytes_40	Astrocytes_41	Astrocytes_42	Astrocytes_44	Blood_73	Ependymal_47	Excluded_30	Excluded_38	Excluded_44	Excluded_6	Immune_14	Immune_32	Immune_34	Immune_35	Neurons_10	Neurons_11	Neurons_12	Neurons_14	Neurons_15	Neurons_16	Neurons_17	Neurons_18	Neurons_19	Neurons_20	Neurons_21	Neurons_22	Neurons_23	Neurons_24	Neurons_25	Neurons_26	Neurons_27	Neurons_28	Neurons_30	Neurons_48	Neurons_49	Neurons_51	Neurons_52	Neurons_54	Neurons_58	Neurons_59	Neurons_60	Neurons_61	Neurons_62	Neurons_63	Oligos_0	Oligos_1	Oligos_14	Oligos_5	Oligos_53	Vascular_14	Vascular_46	Vascular_67	Vascular_68	Vascular_69	Vascular_70
767.883x1746.364	1.6331977e-10	0.048676845	1.6334999999999998e-10	1.621796e-10	1.612401e-10	0.1451078	0.017310215	1.6361129e-10	0.045503564	1.6314325e-10	0.009505243	1.613755e-10	0.018839547	1.6308942e-10	1.6235292e-10	0.020869253	1.6236778999999996e-10	0.04695012	1.63714e-10	0.039974622	1.633014e-10	1.6361318000000002e-10	0.0049017416	1.6331479e-10	0.07000338	1.6255898e-10	0.012376566	1.6342633999999998e-10	1.6364718e-10	0.007357889300000002	0.012525222	1.6341949e-10	0.18397202	0.027708981	1.6362191e-10	0.03811098	1.6246908e-10	1.6365749e-10	0.008715301	0.05466069	1.6209147e-10	0.041926652	0.032837097	1.6373117e-10	1.6264023e-10	1.6332974e-10	1.635364e-10	1.6345565e-10	1.6317438e-10	0.008905985	1.6316472e-10	0.014435188	1.6344037e-10	0.024858613	1.6240774e-10	0.063966505
779.621x1725.951	0.021536818	2.1889777e-10	2.2086512e-10	2.1956262000000003e-10	2.2056582e-10	0.030275594	0.011061068	0.019727286	0.045757104000000014	2.2097213999999998e-10	0.012463041	2.2039802000000003e-10	2.1924751000000002e-10	2.1930982999999998e-10	2.199277e-10	2.1997802000000002e-10	2.2114796000000002e-10	0.13192579999999998	2.2074382999999998e-10	2.2175875e-10	2.2162851000000002e-10	2.2115176000000001e-10	0.07832105	2.2155922000000002e-10	0.09028893	2.2160272e-10	0.0017504849	2.2128005e-10	0.02265878	0.088595375	0.04282978	0.019563762	0.10663029	2.1942446000000002e-10	0.010800158999999998	0.01126115	0.00918051	2.2168431e-10	2.205292e-10	0.045427244000000006	2.2134125e-10	0.16215925	2.194299e-10	2.2091484e-10	2.2127877e-10	2.1928306e-10	2.2061167000000002e-10	0.0038386835	0.0042381017	0.009950593	2.215892e-10	0.005332350699999999	0.01442683	2.1964766e-10	2.215723e-10	2.2144471e-10
802.926x1725.951	0.0072202976	0.039364513	2.2768606000000002e-10	2.2722405e-10	2.2721754e-10	0.05626	2.2770518999999998e-10	2.283968e-10	0.078245744	2.2614442000000003e-10	0.009498046	2.28099e-10	0.0035313964	0.0017424909	2.2605516000000002e-10	0.019116836	2.264215e-10	0.09185575	0.015061092	2.25439e-10	0.027152944	2.2768e-10	0.04306953	2.2833407e-10	0.11467933	2.2801767000000002e-10	0.032825608	2.280368e-10	2.2796637000000003e-10	0.074072346	0.000120295255	2.274799e-10	0.0997158	0.05837136	2.2579357999999998e-10	0.047244523	2.2650228e-10	2.2794027999999997e-10	0.013245915	0.05414766	2.2645434e-10	0.09219722	2.2830535e-10	2.2789113999999999e-10	2.2846647999999997e-10	2.2754239e-10	2.2628335e-10	0.0073989537	2.2642972e-10	0.0019200323	2.2736625e-10	0.009986029	2.2629847000000002e-10	0.0019562976000000003	2.2611292000000001e-10	2.2762572000000003e-10
826.401x1725.951	0.02344741	0.08703704	4.620561e-10	0.020834852	4.593076e-10	0.10079973	4.5537005e-10	4.6166143e-10	0.11110433	4.614449e-10	4.5569237e-10	4.5525800000000007e-10	4.5938559000000005e-10	4.5663902999999996e-10	4.5797787999999997e-10	0.05108468	4.589433e-10	0.10022668	4.5908685e-10	4.5883738e-10	4.5510692e-10	4.6110085e-10	4.6021517000000003e-10	4.5963802e-10	0.08977756	4.5864054000000006e-10	0.046033718	4.5795867e-10	4.6183318e-10	0.06224078	0.038421735	0.04225577	0.011733492	4.6052606e-10	4.5510692e-10	0.048307102000000005	4.5888202e-10	4.5850057e-10	0.0029563592	0.10445688	4.5936807e-10	4.6221038e-10	4.566939e-10	0.028606683	0.0060664853000000005	0.005808676	0.01278809	4.6200677e-10	4.5686813e-10	4.616174e-10	4.565598e-10	4.5576104e-10	4.5495502e-10	0.006011901	4.6162182e-10	4.5457343e-10
849.707x1725.951	1.9545554e-10	0.0011684989	0.0029291478000000003	0.0067142486	1.9590603e-10	0.022017406	0.010075335	0.06117859	0.09839445	1.9516125e-10	0.021838548	1.957895e-10	1.9558793e-10	1.9534485e-10	1.958287e-10	1.9580518e-10	1.9496259e-10	0.16741559	1.955014e-10	1.9589708e-10	1.9422768000000002e-10	0.005952574300000001	0.028458493	1.947604e-10	0.087081365	1.9458107e-10	1.960406e-10	1.9598866000000001e-10	1.9605294e-10	0.0983609	1.9573611e-10	1.953553e-10	0.15526943	1.9474146e-10	0.007371122	0.028103715	1.958347e-10	1.9468427e-10	0.0064531835	0.08706469	1.9520481e-10	0.024899323	0.021939244	0.027909346	1.9548649e-10	1.9363623e-10	1.9332108000000001e-10	1.955167e-10	1.956245e-10	1.9455211e-10	1.9350516e-10	0.012559611000000002	1.9546972e-10	0.0006590722999999999	1.9533852e-10	0.016186258000000002
873.182x1725.951	2.3448922999999997e-10	0.06444375	0.009145273	2.338648e-10	0.0049700667	0.043461505	0.007068539499999998	0.066286676	2.3336263e-10	0.014649835	0.02487518	0.018603351	0.018197464	2.3488852999999997e-10	2.3480922999999997e-10	2.3449728e-10	2.3388266000000003e-10	0.11362606	2.3496918e-10	2.3484642e-10	0.047084857	2.3527638e-10	2.3368557e-10	2.351705e-10	0.053696238	2.3368332e-10	0.024304725	2.3446106e-10	2.3289307000000004e-10	0.007466054499999999	0.021787848	0.018080106	0.16610883	2.351871e-10	2.34687e-10	2.3189707000000002e-10	2.345098e-10	2.31718e-10	0.01396281	0.050352804	2.3542224e-10	0.04723928	2.3416116e-10	2.3338134e-10	0.043677244	2.3310547999999996e-10	2.3491314e-10	2.346834e-10	2.3110801000000002e-10	2.3396562e-10	2.3537286e-10	0.0152569525	2.3368688e-10	0.007737417	0.0027718714	0.09514537
405.035x1685.294	0.087630525	1.515764e-10	0.006038143	1.5048433e-10	1.515319e-10	0.14885835	1.5144606e-10	1.5156973999999998e-10	0.011517996	1.5105113e-10	1.5147206000000002e-10	0.0061792377	1.5003666000000004e-10	1.5146802e-10	1.5005955e-10	1.5135973e-10	1.5140851e-10	0.41059864	1.5122842e-10	1.5088239e-10	1.5172767e-10	0.035004254	0.028851738	1.5086599e-10	1.5019615e-10	1.5144953e-10	1.5145588999999998e-10	1.5050787e-10	1.5132422e-10	0.0115092555	0.020418111	0.039147362000000005	0.013803279	1.5080558e-10	0.0017435399	0.011979082	1.5050443e-10	1.5075294e-10	1.5100503999999996e-10	0.055589832	1.5101945e-10	0.026115641	1.5019299999999997e-10	0.054111565999999986	1.5149114e-10	1.5093679e-10	0.003110933	1.5159866e-10	0.009008332	1.500816e-10	1.5170741e-10	0.0016831199	1.5074374e-10	0.017101198	1.4996686e-10	1.5111509e-10
416.773x1705.537	1.762481e-10	0.044870533	1.7805648999999995e-10	0.016540986	1.7811153e-10	0.06695371	0.005208899	1.7719089e-10	0.046412546	1.7688055e-10	0.0030900429	1.7774599999999997e-10	1.7803102e-10	1.7647113e-10	1.7785351e-10	1.7563098000000002e-10	1.7800623e-10	0.18860033	1.7807518e-10	1.7799061e-10	0.005951291	0.008011746	0.052891213	0.058396902	1.7775143999999996e-10	1.781798e-10	1.7709458000000001e-10	1.7606400000000002e-10	1.7705878e-10	0.0258711	0.034174137	1.7814073999999998e-10	0.17986384	0.014951685	1.7772701e-10	0.04826306	1.7811933999999996e-10	1.7740935e-10	0.011659628	0.057672724	1.7756573999999996e-10	0.10573821	1.7655731999999999e-10	1.7821923999999996e-10	1.7770567e-10	1.7663444e-10	1.7830969e-10	1.7793123e-10	0.004512258	1.7799436e-10	1.7695548e-10	0.015492355	0.0048727756	1.7775924e-10	1.7692713000000001e-10	1.7550038e-10
428.341x1685.294	0.046909746	0.040995408	1.6079535e-10	1.6189954e-10	1.6072145e-10	0.015766991	1.6016632e-10	0.025645962	0.01589391	1.6123329e-10	0.02063579	0.006318939	1.615405e-10	0.004427902	1.6135819e-10	0.018965865	1.6196687e-10	0.35078079	1.616308e-10	1.6160583e-10	0.0077145523	0.048357204	0.013672412	1.6160491000000002e-10	1.6102553e-10	1.610283e-10	0.013366304	1.6171932e-10	1.606427e-10	0.03686123	0.018888254	1.6201693e-10	1.6116072e-10	1.621075e-10	1.6152818e-10	0.04719994	1.6099114e-10	1.610968e-10	0.0005744972	0.11798056	1.6194216999999998e-10	0.09298472	0.049658615	1.6126743e-10	1.6050732e-10	1.5988828e-10	1.604914e-10	1.6049875e-10	1.6166686999999999e-10	1.6045833999999998e-10	1.6187607e-10	0.002020395	0.004379999	1.6153187e-10	1.6153495e-10	1.6034667e-10
451.816x1685.294	1.8265523999999998e-10	0.040771864	1.8257061e-10	1.824815e-10	1.8249993000000001e-10	0.035460476	1.8279465e-10	1.8363438999999998e-10	0.05371508	1.8315448e-10	1.8297117e-10	1.8206014e-10	1.8215253e-10	1.8320863e-10	1.8242546e-10	0.023641339	1.8333343e-10	0.27490577	1.8148737e-10	1.82863e-10	1.8300012e-10	0.06480549999999999	1.8274901e-10	1.817496e-10	1.8192023e-10	1.8109665e-10	1.8296173e-10	1.830148e-10	1.8351744e-10	0.028884832000000006	1.8329321e-10	1.8240527e-10	0.14279298	1.8300747e-10	1.8288672e-10	0.059109483	1.8336525e-10	1.8217336e-10	0.013836356	0.13326412	1.8239658e-10	0.056318022	0.042830516	3.1478694000000008e-06	1.8253128e-10	0.0014026443	0.0008170341	0.005695938	0.006534835	1.8222203000000001e-10	1.8170455e-10	0.011086928	0.004123222	1.8334252e-10	1.821539e-10	1.8253718e-10
463.554x1705.537	9.155240999999999e-11	0.03332474	0.012865147	0.035918504	9.059926e-11	0.0041368916	9.0696596e-11	9.141684e-11	0.021702223	9.150405400000001e-11	9.063693000000001e-11	9.0573514e-11	0.0020805753	9.032715e-11	9.05343e-11	9.134433000000001e-11	0.0034362997	0.26789013	9.132813e-11	0.011494251	0.071801685	9.131645400000001e-11	0.06945274	9.0859355e-11	9.1358095e-11	9.149777e-11	9.123515e-11	9.147422e-11	9.098318e-11	0.015329382	9.15402e-11	0.11305267	0.08398217	9.094293000000001e-11	0.0028642297	0.008287751999999999	9.108128e-11	9.133961999999999e-11	0.02053042	0.13176958	9.09896e-11	0.040684763	0.02282366	9.141893000000001e-11	9.142537399999999e-11	9.140079e-11	0.0032701716	9.1027436e-11	0.0022660294	9.030803000000001e-11	9.086542e-11	0.0023388413	0.008664940999999999	9.154543000000001e-11	0.0058196923	0.004212319
475.291x1685.294	0.058817513	0.019762281	1.4139683999999996e-10	1.4208217e-10	1.4249958000000002e-10	0.020493338	1.4186607e-10	0.023610441	0.020171134	1.4162248e-10	0.044851072	1.420659e-10	0.0039492464	1.4211794e-10	1.4242674e-10	1.4112901000000004e-10	1.4193861000000001e-10	0.27471694	1.4114973e-10	1.4206185e-10	0.051643338	0.04013434	1.417449e-10	1.4223156e-10	1.4211875e-10	1.4135666e-10	1.4164815e-10	1.4096678e-10	1.4230074e-10	0.10269639	1.4185768e-10	1.4200197e-10	0.0827365	0.031069709	0.013011634	0.02679281	1.4156332e-10	1.4254306000000001e-10	0.034836747	0.07505685	1.4216105e-10	0.02599222	0.02911969	1.4123537e-10	1.413332e-10	1.4159034e-10	1.4110854e-10	1.4142812e-10	1.4180303e-10	1.4161896999999998e-10	1.4257052e-10	0.010510513	1.409442e-10	0.010027193	1.4121086e-10	1.4141031000000004e-10
486.859x1705.537	0.019293109	0.03775803	9.3652176e-11	0.020420041	9.3451795e-11	0.17764129	9.2731975e-11	9.339192e-11	9.3660225e-11	9.384046e-11	9.280805999999999e-11	9.391101e-11	0.0016107456	0.007385994	9.36345e-11	9.353168e-11	9.325024e-11	0.19802497	9.309705e-11	0.038884543	0.041820858	0.003235443	0.023162076	9.306616e-11	9.346962e-11	9.3763886e-11	0.010284811	9.304255e-11	0.019033054	0.009681858	9.354791999999999e-11	0.06261584	0.09082515	9.3551486e-11	0.0033177435	0.00568652	9.346534e-11	0.0035593163	9.331091e-11	0.085031286	9.322552e-11	0.09888764	9.38589e-11	9.3660045e-11	9.332088000000001e-11	0.0022317886	9.38503e-11	0.014657035	0.007979465	9.327657e-11	9.362629000000001e-11	0.01109509	0.0010359425	9.390905e-11	9.379446999999999e-11	0.004840247
498.597x1685.294	0.026435114	2.1363497999999997e-10	2.1363945e-10	2.1232491e-10	2.1374747999999998e-10	0.015998404	0.009051981	2.1414086e-10	0.10800369	2.1236378e-10	0.010613637	2.1303845e-10	2.1408246e-10	2.1156007999999999e-10	2.1368957999999998e-10	2.1416209e-10	2.1406242999999998e-10	0.26364338	2.1292432e-10	2.1354047999999999e-10	0.013724743	2.1432062999999998e-10	2.1401876e-10	2.1329622999999998e-10	0.036184058	2.1412777999999997e-10	0.0067200484	0.01696385	2.1334627000000002e-10	0.09207181	2.1396815e-10	2.1432513999999998e-10	0.17635298	2.1268726e-10	0.0032929583	0.064314745	2.1390692999999999e-10	2.132755e-10	0.008549936999999999	0.052901525	2.1307787000000003e-10	0.055899013	2.1199671000000002e-10	0.0046629775	2.1249749e-10	2.1377601000000002e-10	2.1311363999999998e-10	2.1103492999999998e-10	0.0033945348	2.1168882999999998e-10	2.1250884e-10	0.005893096	2.1341383999999998e-10	0.025327474	2.1119641000000001e-10	2.1409143999999999e-10
522.072x1685.294	0.05573624	0.040481403	1.2564921e-10	1.2602196000000001e-10	1.2531461999999998e-10	1.2620478e-10	1.2527734e-10	0.0011079991	1.2487226999999998e-10	1.2576575e-10	1.2593665e-10	1.2620574e-10	0.00637992	0.0046054553	1.2470065e-10	1.2544903e-10	1.25825e-10	0.22141562	1.2544879e-10	1.2574104e-10	0.016888335	0.03143315	0.028033346	1.2554428e-10	0.027647972000000003	1.2537488e-10	0.013150758	1.2596717e-10	0.027128413	0.05153257	1.2564226e-10	0.06355485	0.18191941	1.2623197e-10	1.2553375e-10	0.036083598	1.2588501999999999e-10	1.2622331000000002e-10	0.008317131	0.08624324	1.252021e-10	0.07866654	1.2619106e-10	1.2576527e-10	1.2540478e-10	1.2440513e-10	1.2512258999999999e-10	1.2547319e-10	0.0050725415000000005	1.2586845e-10	1.2516986000000002e-10	0.008851201999999999	0.005750325	1.2535097e-10	1.2587925e-10	1.2464976000000002e-10
545.547x1685.294	0.042363	0.040501952	1.316568e-10	1.3217713000000001e-10	1.3122459e-10	0.035125785	1.3121683e-10	1.3175828e-10	0.02307512	1.314355e-10	1.3159103e-10	1.3166082e-10	0.0047795386	1.3153906999999999e-10	1.3159153e-10	1.3187193e-10	1.3217638e-10	0.30000720000000003	1.3175151000000002e-10	1.321842e-10	0.007209748	0.0015219882999999998	0.04974367	1.3129368e-10	0.037905876	1.3167313e-10	0.019113878	1.3212269e-10	0.0034680874	0.056906566	0.0021923552	1.3207607e-10	0.14165893	1.3181309e-10	0.012086601	0.020892933	1.3153003999999998e-10	0.003886181	0.00919659	0.08046411	1.3205391000000002e-10	0.054146573	0.018787377	0.01018255	1.3126239e-10	1.3200027e-10	0.004646034	0.0016594097	1.3134552e-10	1.3221873999999998e-10	0.01470109	0.0033597946000000004	1.3179875e-10	0.0004170719	1.3184201000000002e-10	1.3158676e-10
568.853x1685.294	0.03754572	0.0009806947	0.016795188	1.2280533999999999e-10	1.2221509e-10	1.2158219e-10	1.224407e-10	0.053303648	0.011199256	1.2234685e-10	1.2213398e-10	1.2219083e-10	0.004492915	0.008723038	1.2206271999999998e-10	1.2237229e-10	1.2234591e-10	0.28123847	1.2229062e-10	1.2223511999999998e-10	0.03697064	0.0037596873	0.05479338	0.005422005400000001	1.222652e-10	1.2255191e-10	0.01609689	1.2276809e-10	0.024865031	0.038509365	0.0064558527	1.2280228e-10	0.1412761	1.2277043e-10	1.2257763e-10	0.010372524	1.2224469e-10	1.2278518e-10	0.008794149	0.10010272	1.2239702e-10	0.11078071	1.2255658e-10	1.2251593e-10	1.2167291000000002e-10	1.2143457e-10	0.004380559	1.224407e-10	0.0014681703	1.2163462e-10	1.2263608000000001e-10	1.2223908e-10	0.0127413	0.008932109	1.2154046e-10	1.2195334e-10
592.328x1685.294	1.249502e-10	1.2459084e-10	0.03207929	1.2426286000000002e-10	1.243321e-10	0.006125457	1.2309798999999998e-10	1.2465312e-10	0.012238524	1.2424958e-10	1.2419225e-10	0.018773222	0.000981292	1.2384783e-10	1.2429367e-10	1.2467072e-10	1.24783e-10	0.29788545	1.2365854e-10	1.2452053e-10	0.057298623	1.2506106e-10	0.05051146	1.2454998000000001e-10	1.2369014e-10	1.240256e-10	1.2453051e-10	1.2446638000000001e-10	0.04213451	0.01206396	1.2438285e-10	0.08624007	0.13909787	1.2487467e-10	0.008631060999999999	0.001408569	1.2473042e-10	0.006432868	1.2508991999999998e-10	0.08569048	1.2497117e-10	0.13167402	1.2476516e-10	1.2511235e-10	1.2492184e-10	1.2426499e-10	0.0020370246	1.2341678e-10	1.2429581e-10	1.2488968000000002e-10	1.2462816e-10	0.002354848	0.0063413177	1.2349637e-10	1.2451293000000002e-10	1.2407765e-10
615.633x1685.294	0.068460934	1.7051957e-10	1.7176783999999999e-10	1.7146276e-10	1.7171738999999996e-10	0.02321159	0.005739328	1.708448e-10	0.020220948	1.7085393000000002e-10	0.0070819436	0.0028111570000000003	0.0055634854	1.7002365e-10	1.6977379e-10	1.7144053000000001e-10	1.7187433e-10	0.12599894	1.7134018e-10	0.07884342	0.038734447000000005	1.7115726e-10	0.040377025	1.7155992e-10	1.7138953000000002e-10	1.7165028e-10	1.7019335e-10	0.005381326	0.006660281	0.09881729	1.7012808999999996e-10	0.019535944	0.17356649999999998	0.020338416	0.02169852	1.701865e-10	1.7168561999999998e-10	1.712255e-10	0.016471907	0.08880595	1.7155599e-10	0.09258307	0.030082919	1.715331e-10	1.7001553999999996e-10	1.7069432e-10	1.7162079e-10	1.69688e-10	1.7029887e-10	1.7119513e-10	1.7077246999999999e-10	0.003922834	0.0050917054	1.7184286000000002e-10	1.6973592e-10	1.7125816e-10
627.371x1705.537	0.020961503	1.5560186e-10	1.5560928000000002e-10	0.011858517	1.5541082e-10	0.030559482	0.01226417	1.544799e-10	0.03821828	1.5538802e-10	1.554129e-10	1.5416701000000001e-10	0.004804075	1.5461137e-10	1.5476596000000005e-10	1.5504933e-10	0.05597074	0.07933902	1.546792e-10	0.01053721	0.010257874	1.5558434e-10	0.04607221	1.5484539e-10	0.02499368	1.5507652e-10	1.5559205e-10	1.5559473e-10	0.07981375	0.02837922	0.012318804	0.07765715	0.2614037	0.014425453	0.017105000000000002	0.0013751946	1.555974e-10	1.5493255e-10	1.5548762e-10	0.01703426	1.5576129e-10	0.09203413	0.0040408084	1.5523458e-10	0.007214748000000002	1.5433382e-10	0.0020686374	0.004215083	0.0030601146000000003	0.011542357	1.5573101000000004e-10	0.002863937	1.5560928000000002e-10	0.017610932	1.5492575e-10	1.550159e-10
639.109x1685.294	0.00921858	9.982516e-11	0.014261897	0.030143468	9.960263e-11	0.0047224120000000005	9.974674e-11	0.01349247	0.019448385	9.9401085e-11	9.873161e-11	0.011286785	0.0067876983	9.90725e-11	9.8820174e-11	0.018643681	0.017957216	0.017492754	9.9857525e-11	0.0986572	0.014941958	9.895086999999999e-11	0.039843448	9.968130999999999e-11	0.006913391999999999	9.931694e-11	0.008493359	9.885051999999999e-11	0.04814178	0.063500494	0.0034663386	0.06660641	0.19036332	0.009857201	0.015511699	0.0010878183	9.915775e-11	9.917516e-11	2.5165951e-05	0.04282945	9.975606e-11	0.17407613	9.932376e-11	9.830619e-11	9.925483e-11	9.955991e-11	0.0011476957	0.00012370483	0.0030033279	0.01593702	9.94538e-11	9.9535026e-11	9.94538e-11	0.032017767	9.9130516e-11	9.8801314e-11
650.846x1705.537	2.483738e-10	0.034743045	2.4866953e-10	0.021312585	2.458559e-10	0.041211475	2.4754423999999997e-10	2.458081e-10	0.06939524400000001	2.458456e-10	2.464442e-10	2.4685112e-10	0.006824156	2.4725638e-10	2.4699526e-10	0.041764986	2.4821512e-10	0.05998407	2.4784755e-10	0.062419455	2.480627e-10	0.045899022000000005	0.05574264	2.466906e-10	0.06823061	2.4598817e-10	2.4793642e-10	2.4573965e-10	2.4715782e-10	2.4687277000000003e-10	0.03353423	2.4753005e-10	0.17828599	2.4821464e-10	0.016079508	0.05083513	2.4721583e-10	2.4848417999999996e-10	2.473847e-10	0.10764626	2.4689822000000003e-10	0.031745367000000003	0.026160209	2.4801824e-10	0.017522	0.010401382	0.0008390123	2.4721442e-10	2.4690433e-10	0.0018790805	2.4794872000000004e-10	0.006046256999999999	0.011498247	2.48698e-10	2.463967e-10	2.4842067000000004e-10
662.584x1685.294	2.6476604e-10	2.622075e-10	0.015794829	0.026943205	2.6187413e-10	0.022376735	0.0035318416	2.649666e-10	0.027721502	2.65553e-10	2.643684e-10	0.008183806	0.010292507	2.6256386e-10	2.610742e-10	2.6316000000000005e-10	2.6394015e-10	2.60612e-10	2.6510766e-10	0.11007696	0.0041067875	2.6531e-10	0.060159523	0.10162158	2.6329405e-10	2.6525332000000004e-10	2.6567815e-10	2.645732e-10	0.014216065	0.041850198	0.020823577	0.15317145	0.036505755	2.655925e-10	0.0037930422	2.6415972000000004e-10	0.038994655	2.653444e-10	2.6339347e-10	0.090055704	2.6487212e-10	0.14160857	0.037574742	2.6465044e-10	0.012118579	2.6523359e-10	0.004422542	2.6500097e-10	2.6230157000000003e-10	2.654978e-10	2.6522448e-10	0.0008423619	0.013213467	2.636629e-10	2.6460903e-10	2.640872e-10
674.152x1705.537	1.6520338e-10	0.05265523	1.6389681e-10	1.6508997e-10	1.6503521000000002e-10	0.021529712000000003	0.007576744	1.6481438e-10	0.024181385	1.6403598000000002e-10	0.006655849	0.018405236	0.006919636999999999	1.6349341e-10	0.020931182	0.13883981	1.6461896000000004e-10	0.07081346	1.651347e-10	0.023470674	0.016551696	1.6462744e-10	0.04303642	0.006352831999999999	0.0624502	1.6443223e-10	0.01686013	1.649257e-10	0.013914911	1.6495182e-10	0.026798379	0.011022207	0.15147845	1.6517063e-10	1.6273276e-10	0.055443857	1.6474115e-10	1.644542e-10	1.6448305e-10	0.078065135	1.651536e-10	0.07788980000000001	0.0155869825	1.6457752e-10	1.6484487e-10	1.6447585e-10	0.0012902253	1.6423571e-10	1.6282621000000004e-10	1.6408824e-10	1.6360821e-10	0.014558901	1.6359074e-10	0.007023016500000001	0.0035507826	0.0061471676000000005
685.889x1685.294	0.009935334	1.076647e-10	0.015614186	1.0739151000000001e-10	0.043732367	0.023139387	1.8007297e-05	1.0767413999999999e-10	1.0691592e-10	1.0773206599999999e-10	1.07207326e-10	0.020641925	1.0756226999999999e-10	1.06885126e-10	1.0627141999999999e-10	1.0725661000000001e-10	0.040031157000000005	0.03389956	1.0711003000000001e-10	0.06720646	0.019628718	1.0753253e-10	0.081922464	1.0781985e-10	1.0776804399999999e-10	1.0747265e-10	0.036089864	0.008521647	0.013596679	0.05306328	0.014095032	0.12662897	0.15626517	0.010325588	0.028473085	1.07756325e-10	1.0735137e-10	0.018825643	0.010448677	0.026702514	1.0679526999999999e-10	0.12738468	1.0774912e-10	1.0736303999999999e-10	1.0767413999999999e-10	1.0748208600000002e-10	1.0768788999999999e-10	1.0766756000000001e-10	0.0021139889	1.0755038e-10	1.0778427e-10	0.0014937725	0.0056867716	0.004515076	1.07743994e-10	1.0681013e-10
697.627x1705.537	0.04204691	0.033377994	1.4978403e-10	0.017544663000000002	1.5014757e-10	0.009355521	1.4876188999999998e-10	0.03519194	0.039083365	1.491884e-10	1.4918755e-10	0.026065549	1.5019656000000001e-10	1.4948122e-10	1.4855492e-10	0.04043096	0.012854414	0.049097456	1.5004022e-10	0.01996003	0.013925602	1.5034445e-10	0.012759469	0.021502592	1.4867765e-10	1.4982401e-10	0.006860031	0.07588973	1.4900808000000001e-10	0.011179043	0.026381671	1.5036739e-10	0.19631262	2.979242700000001e-10	1.5015188e-10	0.029541945	0.010583433	0.0033256041	1.5037055e-10	0.07105248	1.501682e-10	0.08322015	0.081873216	1.4952913e-10	0.004890365	1.4853083e-10	1.500657e-10	1.4959073999999999e-10	0.0029566693	1.4903424e-10	0.0065780743	0.006611049	0.009547502	1.4783752e-10	1.503955e-10	1.4822461000000004e-10
709.365x1685.294	0.02608469	1.06784796e-10	1.0609453600000001e-10	0.015866736	1.0602393e-10	0.011855566	1.0687363e-10	1.0657155e-10	0.012121553	1.067347e-10	1.068506e-10	1.064787e-10	0.0036061052	1.06151817e-10	1.0647991499999999e-10	0.040637895	1.0638653999999999e-10	0.07075859599999999	1.0653071000000002e-10	0.11714728	1.06273365e-10	1.06085626e-10	0.029537277	1.0613036000000001e-10	1.0614613999999998e-10	0.018550333	1.0685956000000001e-10	0.00372827	0.02916774	1.0645738e-10	0.020200389	0.15604441	0.104979396	1.0661038999999999e-10	0.006281099300000001	0.014536343500000003	1.0625412e-10	1.0621823999999999e-10	1.0597358999999999e-10	0.09249472	1.06798646e-10	0.12965372	0.06573923	1.06914e-10	1.0610423999999999e-10	1.0686018000000001e-10	0.003539605	1.05682525e-10	1.0547068e-10	1.061498e-10	1.0655753e-10	0.009797168	0.010558904	1.0680435e-10	0.007112917	1.0609332e-10
721.102x1705.707	1.14134806e-10	1.1427116000000001e-10	0.0130017875	0.010664252	1.1481385e-10	0.008525006	0.002043236	0.025801547	0.039466333	1.1467423e-10	1.1364582e-10	1.14627856e-10	1.1340331499999999e-10	1.1364083999999999e-10	1.13878657e-10	0.03604056	1.12913595e-10	1.1424851000000001e-10	1.1439393999999999e-10	0.13930278	0.006022065	1.1437801399999999e-10	0.07368088	1.1425897e-10	0.039787985	1.1406235e-10	0.020639358	0.015140473	1.1439678e-10	0.029241048	0.007221396	0.07138846	0.15920404	0.004808387	0.01275691	1.14071266e-10	1.1453519399999999e-10	0.002675792	0.010140015	0.041763	0.01745631	0.059782352	0.070132	1.1442231e-10	0.048484877	6.311244e-05	0.0024287237	1.1440223999999999e-10	1.1446618999999999e-10	0.012407437	0.013274165	0.006655711999999999	1.1446531000000001e-10	1.1418096999999999e-10	1.1308861e-10	1.1325633500000002e-10
732.67x1685.294	1.009623e-10	1.00095814e-10	0.019704903	0.0004560319	0.006336493	0.01659806	0.0018846369	1.00872796e-10	0.014153168	1.0096288e-10	1.0092821e-10	0.004769878	0.007332061999999999	1.0100545e-10	1.00949596e-10	9.966375e-11	1.0066234e-10	0.07864921	1.0103724e-10	0.057604413	0.0025805698000000003	1.0094843000000001e-10	0.006424255699999999	1.0071554e-10	0.04178329	1.0080375e-10	1.00728786e-10	1.0063890999999999e-10	0.06306715	0.10010602	1.01062866e-10	0.12544942	0.14359394	0.06331011	0.012845003999999998	1.0106690999999999e-10	1.0105071999999999e-10	0.0018584047	0.008578531	0.016220454	1.01022975e-10	0.18065056	1.007851e-10	1.00034925e-10	1.00432204e-10	9.9985714e-11	0.0022998853	1.0095556e-10	0.000925912	0.005837119	1.0063124e-10	0.0016822523	1.0044446e-10	0.015298406	1.007628e-10	9.960085e-11
